Date,PrevDayContext,OpenLocation,OpeningTrend,FirstCandleType,RangeStatus,Result,ResultRet%,DayHigh,DayLow,Open,High,Low,Close
2023-03-09,TR,OOH,BEAR,NORMAL,WAR,TR,-0.56,,,564.75,565.75,558.05,558.75
2023-03-10,BEAR,OBR,BEAR,HUGE OPEN,SBR,TR,-0.173,,,553.1,554.9,545.0,547.85
2023-03-13,BEAR,OOL,TR,NORMAL,SWR,BEAR,-3.628,,,547.0,553.0,528.5,529.95
2023-03-14,BEAR,OBR,TR,NORMAL,SWR,BEAR,-0.951,,,527.65,532.8,520.0,526.0
2023-03-15,TR,OOH,BEAR,NORMAL,SWR,BEAR,-1.813,,,529.8,531.85,515.6,517.2
2023-03-16,BEAR,OOL,BEAR,DOJI,SWR,BULL,1.355,,,518.4,529.35,514.3,525.65
2023-03-17,BULL,OOH,BEAR,NORMAL,SWR,BULL,0.893,,,528.65,531.6,520.1,531.0
2023-03-20,TR,OIM,BEAR,NORMAL,WBR,TR,-0.594,,,526.6,526.6,515.0,520.0
2023-03-21,TR,OIM,BEAR,DOJI,SWR,BULL,1.033,,,522.0,523.45,516.45,521.75
2023-03-22,TR,OOH,BULL,NORMAL,WAR,TR,-0.353,,,522.2,527.0,520.15,521.55
2023-03-23,TR,OBR,BEAR,NORMAL,SBR,BEAR,-0.888,,,519.4,520.85,511.7,511.95
2023-03-24,BEAR,OIM,TR,DOJI,WBR,BEAR,-1.149,,,514.5,514.9,503.5,505.05
2023-03-27,BEAR,OIM,BULL,NORMAL,SWR,TR,0.206,,,507.0,514.15,501.75,508.95
2023-03-28,TR,OOH,TR,NORMAL,SWR,BEAR,-0.626,,,511.45,511.7,503.9,509.0
2023-03-29,TR,OIM,TR,NORMAL,SWR,BULL,1.216,,,509.0,518.0,506.35,517.0
2023-03-31,BULL,OAR,BULL,DOJI,SAR,BULL,0.624,,,520.65,524.9,519.45,523.0
2023-04-03,TR,OOH,TR,NORMAL,WAR,BULL,0.669,,,524.75,528.5,522.1,525.6
2023-04-05,TR,OOH,BEAR,NORMAL,SWR,TR,-0.257,,,527.0,527.55,519.1,523.5
2023-04-06,TR,OIM,BULL,NORMAL,SWR,BULL,0.677,,,524.0,533.65,521.65,527.7
2023-04-10,TR,OIM,TR,NORMAL,SWR,TR,-0.548,,,529.25,530.4,524.55,525.75
2023-04-11,BEAR,OAR,BULL,HUGE OPEN,SWR,TR,-0.514,,,530.85,535.6,527.15,532.5
2023-04-12,TR,OOH,TR,NORMAL,SWR,BEAR,-0.622,,,533.2,534.0,526.0,529.15
2023-04-13,TR,OIM,TR,DOJI,SWR,TR,0.16,,,529.3,534.25,527.15,533.05
2023-04-17,BULL,OOL,BULL,HUGE OPEN,WAR,BULL,1.816,,,528.0,544.9,528.0,544.4
2023-04-18,BULL,OAR,TR,DOJI,SWR,TR,0.0,,,545.35,548.45,540.5,545.15
2023-04-19,TR,OIM,BULL,NORMAL,SWR,BEAR,-1.107,,,544.0,547.45,538.5,539.2
2023-04-20,BEAR,OIM,TR,NORMAL,SWR,TR,0.433,,,541.2,545.45,536.75,544.35
2023-04-21,TR,OOH,BEAR,NORMAL,SWR,TR,0.083,,,545.0,546.4,539.8,542.3
2023-04-24,TR,OIM,BULL,HUGE OPEN,WAR,BULL,1.196,,,543.8,555.45,543.7,553.8
2023-04-25,BULL,OOH,BULL,NORMAL,WAR,TR,0.259,,,555.0,567.85,555.0,561.3
2023-04-26,TR,OIM,BEAR,DOJI,SWR,BULL,1.67,,,562.0,567.0,556.5,567.0
2023-04-27,BULL,OOH,TR,DOJI,SWR,TR,-0.203,,,565.0,567.4,561.15,564.45
2023-04-28,TR,OAR,TR,NORMAL,SWR,BULL,1.493,,,567.8,580.35,565.5,576.1
2023-05-02,BULL,OOH,TR,NORMAL,WAR,BEAR,-0.716,,,580.0,580.85,573.2,574.4
2023-05-03,BEAR,OBR,BULL,NORMAL,SWR,TR,-0.349,,,570.65,575.0,569.55,569.95
2023-05-04,TR,OOL,BULL,DOJI,WAR,BULL,0.887,,,570.2,580.8,568.75,579.3
2023-05-05,BULL,OOH,BULL,NORMAL,WAR,BEAR,-1.324,,,580.2,588.05,575.05,576.45
2023-05-08,TR,OOL,BULL,NORMAL,SWR,TR,0.25,,,577.65,587.6,577.5,584.6
2023-05-09,BULL,OOH,BEAR,HUGE OPEN,WBR,BEAR,-0.649,,,585.0,586.45,572.25,573.7
2023-05-10,BEAR,OOL,BEAR,NORMAL,WBR,BULL,0.97,,,575.0,575.0,563.25,572.15
2023-05-11,TR,OOH,TR,NORMAL,WAR,TR,-0.07,,,572.2,577.4,572.15,573.7
2023-05-12,TR,OIM,TR,NORMAL,SWR,TR,0.557,,,574.7,580.75,571.95,578.1
2023-05-15,TR,OOH,TR,NORMAL,SWR,TR,0.354,,,578.75,584.0,574.8,582.05
2023-05-16,TR,OOH,TR,NORMAL,WAR,BULL,0.617,,,584.0,590.4,582.0,585.95
2023-05-17,TR,OIM,TR,NORMAL,SWR,TR,-0.442,,,586.0,590.5,579.5,587.2
2023-05-18,TR,OOH,BEAR,NORMAL,SWR,BEAR,-2.666,,,590.3,593.85,571.5,576.35
2023-05-19,BEAR,OIM,TR,NORMAL,SWR,TR,-0.553,,,579.0,586.15,570.0,575.6
2023-05-22,TR,OIM,TR,NORMAL,SWR,TR,-0.035,,,577.5,580.3,573.55,576.55
2023-05-23,TR,OOH,TR,NORMAL,SWR,TR,0.509,,,578.9,583.7,576.8,580.3
2023-05-24,TR,OIM,TR,NORMAL,SWR,TR,0.292,,,579.8,585.25,578.25,582.0
2023-05-25,TR,OIM,BEAR,NORMAL,WBR,BULL,0.64,,,582.0,582.8,577.1,580.5
2023-05-26,TR,OOH,BULL,DOJI,WAR,TR,0.205,,,581.25,587.7,580.65,585.8
2023-05-29,BULL,OAR,TR,DOJI,SAR,BULL,1.121,,,590.0,596.4,588.05,594.3
2023-05-30,BULL,OOH,TR,NORMAL,SWR,TR,-0.152,,,595.0,595.5,591.5,592.95
2023-05-31,TR,OBR,TR,HUGE OPEN,SBR,TR,-0.146,,,583.8,584.8,577.6,580.25
2023-06-01,TR,OIM,BULL,DOJI,SWR,TR,-0.205,,,581.8,586.25,581.1,583.05
2023-06-02,TR,OIM,BULL,NORMAL,SWR,TR,0.333,,,584.7,588.9,583.0,586.6
2023-06-05,TR,OOH,TR,DOJI,WAR,TR,-0.127,,,588.5,589.8,586.0,587.0
2023-06-06,TR,OIM,TR,DOJI,SWR,TR,-0.281,,,588.0,588.85,583.0,586.1
2023-06-07,TR,OOH,TR,NORMAL,SWR,TR,0.495,,,588.0,590.6,586.0,588.8
2023-06-08,TR,OOH,TR,DOJI,SWR,TR,-0.152,,,589.95,593.95,586.35,588.0
2023-06-09,TR,OOL,BEAR,NORMAL,WBR,BEAR,-1.026,,,588.0,589.1,576.75,578.8
2023-06-12,BEAR,OOL,TR,DOJI,SWR,TR,-0.327,,,580.0,581.5,577.7,578.55
2023-06-13,TR,OIM,TR,NORMAL,SWR,BEAR,-0.638,,,579.45,581.4,574.25,576.35
2023-06-14,TR,OIM,TR,NORMAL,SWR,TR,-0.009,,,577.0,578.55,575.3,576.35
2023-06-15,TR,OOL,TR,DOJI,WBR,BEAR,-1.296,,,576.0,576.7,565.25,566.75
2023-06-16,BEAR,OIM,BULL,NORMAL,SWR,TR,0.158,,,568.75,574.6,567.2,570.0
2023-06-19,TR,OIM,TR,DOJI,SWR,TR,0.044,,,571.25,572.55,565.9,569.2
2023-06-20,TR,OIM,BEAR,NORMAL,SWR,TR,0.0,,,568.85,569.35,562.55,568.0
2023-06-21,TR,OOH,TR,NORMAL,SWR,TR,-0.273,,,567.4,569.45,565.7,566.4
2023-06-22,TR,OOL,BULL,DOJI,SWR,BEAR,-0.678,,,566.35,569.0,561.15,562.9
2023-06-23,TR,OOL,BEAR,NORMAL,WBR,TR,-0.072,,,562.0,562.0,553.8,555.05
2023-06-26,BEAR,OOL,BULL,DOJI,SWR,TR,-0.143,,,556.0,558.5,554.6,557.35
2023-06-27,TR,OOH,TR,NORMAL,WAR,BULL,1.226,,,558.25,567.95,555.65,567.3
2023-06-28,BULL,OAR,BEAR,DOJI,SAR,TR,-0.263,,,572.25,574.0,568.55,571.0
2023-06-30,TR,OOH,BULL,NORMAL,SWR,TR,-0.052,,,574.0,574.0,570.2,572.35
2023-07-03,TR,OAR,BULL,HUGE OPEN,SAR,BULL,1.175,,,574.5,586.35,573.9,585.45
2023-07-04,BULL,OAR,TR,NORMAL,SWR,TR,0.512,,,588.2,595.95,582.25,588.85
2023-07-05,TR,OIM,TR,NORMAL,SWR,TR,-0.135,,,589.8,593.7,588.2,591.0
2023-07-06,TR,OIM,TR,DOJI,SWR,TR,0.059,,,590.4,593.5,589.1,592.25
2023-07-07,TR,OOL,BULL,DOJI,SWR,TR,0.321,,,590.0,595.5,585.5,592.65
2023-07-10,TR,OOH,BULL,NORMAL,WAR,BEAR,-0.886,,,594.65,599.8,590.25,591.75
2023-07-11,TR,OIM,BEAR,DOJI,WBR,TR,-0.288,,,595.0,595.95,587.35,589.25
2023-07-12,BEAR,OOL,TR,DOJI,SWR,TR,-0.144,,,589.0,594.5,588.2,589.6
2023-07-13,TR,OAR,TR,NORMAL,SWR,BEAR,-1.446,,,594.9,598.0,583.35,586.0
2023-07-14,BEAR,OOL,BULL,DOJI,SWR,BEAR,-0.991,,,586.75,591.3,580.7,584.85
2023-07-17,TR,OIM,TR,DOJI,SWR,BULL,2.64,,,587.0,602.85,584.2,602.0
2023-07-18,BULL,OAR,BEAR,DOJI,SWR,BEAR,-1.265,,,603.05,604.05,588.75,592.45
2023-07-19,BEAR,OIM,TR,NORMAL,SWR,BULL,1.178,,,594.65,602.4,592.0,600.75
2023-07-20,BULL,OOH,BULL,NORMAL,WAR,BULL,0.91,,,601.4,610.8,598.75,610.0
2023-07-21,BULL,OOH,BULL,NORMAL,WAR,TR,0.106,,,610.0,619.5,609.0,615.5
2023-07-24,TR,OIM,BULL,NORMAL,SWR,TR,-0.097,,,615.05,621.9,614.3,617.9
2023-07-25,TR,OOH,TR,NORMAL,SWR,BEAR,-1.218,,,621.8,621.8,604.2,609.6
2023-07-26,BEAR,OIM,TR,NORMAL,SWR,BULL,0.753,,,612.0,616.35,609.15,614.85
2023-07-27,TR,OAR,TR,DOJI,SWR,TR,-0.243,,,616.4,621.25,613.1,617.0
2023-07-28,TR,OIM,TR,DOJI,SWR,TR,-0.299,,,616.4,619.9,613.6,616.0
2023-07-31,TR,OIM,TR,DOJI,SWR,TR,0.543,,,616.65,621.0,614.5,619.0
2023-08-01,TR,OOH,BEAR,DOJI,SWR,BEAR,-1.188,,,620.2,620.85,610.6,612.35
2023-08-02,BEAR,OBR,TR,NORMAL,SBR,BEAR,-1.929,,,609.85,610.5,594.1,598.8
2023-08-03,BEAR,OOL,BEAR,NORMAL,SWR,BEAR,-1.274,,,598.7,600.85,585.0,591.4
2023-08-04,TR,OIM,BEAR,NORMAL,SWR,BEAR,-2.759,,,594.8,598.7,571.4,573.2
2023-08-07,BEAR,OOL,TR,NORMAL,WBR,BEAR,-0.751,,,577.0,577.0,566.65,568.3
2023-08-08,BEAR,OIM,TR,NORMAL,SWR,BULL,0.667,,,571.0,574.25,568.45,573.7
2023-08-09,BULL,OAR,BEAR,NORMAL,SWR,TR,0.402,,,575.0,575.0,568.35,573.65
2023-08-10,TR,OOH,TR,NORMAL,SWR,TR,0.148,,,573.75,577.6,570.15,574.0
2023-08-11,TR,OOH,TR,NORMAL,SWR,TR,0.236,,,575.45,578.9,572.0,574.5
2023-08-14,TR,OOL,BEAR,HUGE OPEN,WBR,TR,-0.293,,,572.95,573.0,558.6,561.0
2023-08-16,BEAR,OOL,BULL,NORMAL,SWR,TR,0.16,,,558.8,566.4,554.0,565.05
2023-08-17,BULL,OOH,TR,DOJI,WAR,BULL,0.873,,,565.75,573.15,564.0,571.25
2023-08-18,BULL,OIM,TR,NORMAL,SWR,TR,0.552,,,570.0,575.25,567.4,571.15
2023-08-21,TR,OOH,TR,NORMAL,SWR,TR,-0.131,,,572.95,575.55,570.75,571.3
2023-08-22,TR,OIM,TR,DOJI,SWR,BEAR,-0.724,,,572.5,574.45,567.5,568.2
2023-08-23,BEAR,OIM,TR,NORMAL,SWR,BULL,1.397,,,571.0,577.95,566.0,576.3
2023-08-24,TR,OAR,BULL,NORMAL,SAR,TR,-0.466,,,578.15,582.0,575.55,577.0
2023-08-25,TR,OBR,TR,NORMAL,SBR,TR,-0.531,,,573.8,575.3,567.2,569.7
2023-08-28,BEAR,OIM,BEAR,NORMAL,SWR,TR,0.394,,,572.8,574.8,569.2,573.15
2023-08-29,TR,OOH,TR,DOJI,SWR,TR,0.41,,,573.65,576.3,571.85,575.25
2023-08-30,TR,OAR,TR,DOJI,SWR,BEAR,-1.355,,,576.7,577.7,566.1,567.5
2023-08-31,BEAR,OOL,BULL,NORMAL,SWR,BEAR,-1.369,,,569.3,570.3,559.4,562.15
2023-09-01,BEAR,OIM,BULL,NORMAL,SWR,BULL,0.885,,,562.7,571.2,562.1,569.5
2023-09-04,BULL,OAR,BEAR,NORMAL,SWR,BULL,1.036,,,572.0,576.35,568.45,575.7
2023-09-05,BULL,OOH,BULL,NORMAL,WAR,BEAR,-0.771,,,575.6,578.25,571.35,572.95
2023-09-06,TR,OIM,TR,NORMAL,SWR,TR,-0.392,,,574.25,574.25,568.0,570.95
2023-09-07,TR,OOL,TR,HUGE OPEN,SWR,BULL,1.075,,,568.0,581.0,568.0,580.6
2023-09-08,BULL,OOH,BULL,DOJI,WAR,TR,0.129,,,581.0,588.5,579.7,583.4
2023-09-11,TR,OOH,TR,NORMAL,WAR,TR,0.127,,,587.0,592.3,585.35,591.25
2023-09-12,BULL,OAR,BEAR,DOJI,SWR,TR,-0.407,,,593.65,594.25,584.65,587.5
2023-09-13,BEAR,OIM,BEAR,DOJI,SWR,BULL,1.981,,,588.4,598.0,583.45,596.0
2023-09-14,BULL,OAR,BULL,NORMAL,SAR,BEAR,-0.929,,,598.45,603.7,595.2,596.6
2023-09-15,TR,OIM,TR,NORMAL,SWR,TR,0.327,,,599.35,600.7,595.2,598.1
2023-09-18,TR,OIM,BULL,HUGE OPEN,WAR,TR,0.24,,,598.8,608.4,597.05,603.0
2023-09-20,TR,OIM,BULL,DOJI,SWR,TR,-0.332,,,600.85,606.8,599.4,601.0
2023-09-21,TR,OOL,BULL,HUGE OPEN,SWR,BEAR,-2.729,,,600.0,606.6,584.65,588.0
2023-09-22,BEAR,OIM,BULL,NORMAL,SWR,TR,-0.017,,,593.5,602.0,591.4,598.7
2023-09-25,BULL,OOH,BEAR,NORMAL,SWR,BEAR,-0.619,,,601.5,601.5,590.45,593.95
2023-09-26,BEAR,OIM,TR,NORMAL,SWR,TR,0.126,,,594.0,595.0,591.25,594.5
2023-09-27,TR,OIM,TR,DOJI,SWR,TR,-0.564,,,593.45,594.3,588.2,589.9
2023-09-28,BEAR,OIM,TR,DOJI,SWR,TR,-0.178,,,591.25,595.2,588.85,590.5
2023-09-29,TR,OIM,BULL,NORMAL,WAR,TR,0.386,,,592.85,600.0,591.3,598.3
2023-10-03,BULL,OIM,BEAR,NORMAL,WBR,BULL,1.928,,,596.6,604.9,589.6,603.1
2023-10-04,TR,OIM,BEAR,NORMAL,SWR,BEAR,-1.534,,,600.0,600.45,584.45,585.2
2023-10-05,BEAR,OIM,TR,DOJI,SWR,TR,0.526,,,590.0,594.35,587.1,592.0
2023-10-06,TR,OOH,TR,DOJI,SWR,TR,0.152,,,593.4,598.95,592.2,594.2
2023-10-09,TR,OBR,BEAR,HUGE OPEN,SBR,TR,0.017,,,588.0,589.0,581.55,584.55
2023-10-10,TR,OOH,TR,DOJI,SWR,BULL,0.767,,,587.0,595.0,585.75,591.2
2023-10-11,TR,OAR,TR,NORMAL,SWR,BEAR,-1.276,,,596.9,597.0,587.6,588.7
2023-10-12,BEAR,OIM,TR,NORMAL,SWR,BEAR,-0.761,,,590.8,593.0,585.0,585.65
2023-10-13,BEAR,OBR,BEAR,NORMAL,SBR,TR,-0.277,,,577.75,581.3,574.8,576.2
2023-10-16,TR,OOL,BULL,NORMAL,WBR,TR,-0.191,,,576.0,578.75,571.5,575.5
2023-10-17,TR,OOH,BEAR,NORMAL,WAR,TR,-0.19,,,577.7,579.95,575.3,576.6
2023-10-18,TR,OIM,TR,DOJI,SWR,BEAR,-0.935,,,577.75,579.25,569.35,572.6
2023-10-19,BEAR,OOL,TR,NORMAL,WBR,TR,0.272,,,569.8,574.0,567.0,571.3
2023-10-20,TR,OIM,TR,NORMAL,SWR,BEAR,-0.966,,,569.9,570.0,562.1,562.8
2023-10-23,BEAR,OOL,TR,NORMAL,SWR,BEAR,-1.502,,,563.1,566.0,551.0,552.4
2023-10-25,BEAR,OIM,TR,NORMAL,SWR,TR,-0.296,,,558.6,560.8,553.6,556.6
2023-10-26,TR,OBR,BEAR,DOJI,SBR,BEAR,-0.69,,,551.45,552.9,543.2,547.0
2023-10-27,TR,OOH,BULL,NORMAL,WAR,BULL,1.144,,,550.0,562.5,550.0,561.4
2023-10-30,BULL,OAR,BEAR,NORMAL,SWR,BULL,0.939,,,563.0,566.7,556.5,566.2
2023-10-31,TR,OAR,TR,DOJI,SAR,TR,-0.457,,,567.0,569.5,563.15,565.25
2023-11-01,TR,OIM,TR,DOJI,SWR,TR,0.062,,,566.25,569.65,563.85,567.3
2023-11-02,TR,OAR,BULL,NORMAL,SAR,TR,-0.017,,,571.1,575.45,567.6,572.0
2023-11-03,TR,OAR,TR,NORMAL,SWR,TR,0.469,,,576.0,579.5,573.45,579.2
2023-11-06,BULL,OAR,BEAR,HUGE OPEN,SWR,TR,-0.217,,,582.0,582.5,573.25,574.1
2023-11-07,BEAR,OOL,BULL,NORMAL,SWR,TR,0.6,,,574.8,581.2,572.6,580.35
2023-11-08,BULL,OAR,TR,DOJI,SWR,TR,-0.146,,,581.9,582.6,579.0,580.45
2023-11-09,TR,OIM,TR,DOJI,SWR,TR,-0.533,,,581.0,581.85,576.5,577.6
2023-11-10,TR,OOL,TR,NORMAL,SWR,TR,0.286,,,577.8,581.0,575.4,580.05
2023-11-13,TR,OOH,BEAR,NORMAL,SWR,TR,0.493,,,581.0,582.5,575.2,581.3
2023-11-15,TR,OAR,BEAR,DOJI,SAR,TR,0.009,,,587.25,588.0,582.6,584.0
2023-11-16,TR,OIM,TR,NORMAL,SWR,TR,-0.409,,,584.7,588.0,582.9,584.1
2023-11-17,TR,OBR,TR,HUGE OPEN,SBR,BEAR,-1.313,,,574.5,574.5,562.1,562.9
2023-11-20,BEAR,OOL,TR,NORMAL,SWR,TR,-0.168,,,564.0,566.8,560.6,563.5
2023-11-21,TR,OOH,TR,NORMAL,SWR,BEAR,-0.619,,,566.0,566.65,561.0,561.4
2023-11-22,BEAR,OIM,TR,NORMAL,SWR,BEAR,-0.702,,,562.95,564.5,555.15,559.65
2023-11-23,TR,OOH,TR,NORMAL,SWR,TR,-0.276,,,561.75,563.5,558.3,560.5
2023-11-24,TR,OOH,TR,NORMAL,SWR,TR,-0.223,,,561.95,562.45,559.25,560.7
2023-11-28,TR,OAR,BEAR,NORMAL,SWR,TR,0.49,,,563.6,565.2,561.1,564.7
2023-11-29,TR,OAR,BEAR,NORMAL,SAR,TR,0.451,,,568.0,569.0,565.1,568.35
2023-11-30,TR,OAR,TR,NORMAL,SWR,BEAR,-0.642,,,569.75,570.2,563.65,565.15
2023-12-01,BEAR,OIM,BULL,DOJI,WAR,TR,0.149,,,567.0,574.2,566.55,571.4
2023-12-04,TR,OAR,TR,HUGE OPEN,SAR,BULL,1.175,,,588.0,596.0,584.55,595.8
2023-12-05,BULL,OOH,BULL,HUGE OPEN,WAR,BULL,0.712,,,595.05,611.3,595.05,608.0
2023-12-06,BULL,OAR,TR,NORMAL,SWR,TR,-0.474,,,614.0,614.0,604.55,607.7
2023-12-07,BEAR,OIM,BEAR,NORMAL,SWR,BULL,0.601,,,610.0,612.55,605.0,611.25
2023-12-08,TR,OIM,TR,DOJI,SWR,BULL,0.845,,,610.0,616.8,605.35,614.5
2023-12-11,TR,OOH,BULL,NORMAL,WAR,BEAR,-0.671,,,615.0,619.9,613.1,614.05
2023-12-12,TR,OIM,BEAR,DOJI,SWR,TR,-0.439,,,617.0,617.95,610.8,612.85
2023-12-13,BEAR,OIM,TR,DOJI,SWR,BULL,1.051,,,614.45,620.5,611.65,618.85
2023-12-14,BULL,OAR,BEAR,NORMAL,SAR,TR,-0.056,,,626.0,627.75,622.4,623.65
2023-12-15,TR,OAR,BEAR,HUGE OPEN,SWR,BULL,3.994,,,628.0,650.0,619.85,648.1
2023-12-18,BULL,OOH,BULL,NORMAL,WAR,TR,0.216,,,646.65,655.65,642.4,647.6
2023-12-19,TR,OIM,BEAR,NORMAL,SWR,BULL,1.722,,,648.5,659.6,640.25,656.0
2023-12-20,TR,OOH,TR,DOJI,WAR,BEAR,-3.218,,,658.7,660.4,633.95,634.8
2023-12-21,BEAR,OBR,BULL,DOJI,SWR,BULL,1.475,,,632.15,648.95,627.5,644.0
2023-12-22,BULL,OOH,TR,DOJI,SWR,BEAR,-0.957,,,644.75,649.4,635.15,637.2
2023-12-26,BEAR,OOL,TR,DOJI,SWR,TR,-0.203,,,638.85,641.3,635.65,638.7
2023-12-27,TR,OOH,TR,DOJI,SWR,BULL,1.366,,,640.75,649.45,639.0,648.65
2023-12-28,BULL,OAR,TR,DOJI,SWR,TR,0.254,,,650.25,653.3,646.5,649.45
2023-12-29,TR,OBR,TR,HUGE OPEN,SWR,TR,-0.503,,,645.5,649.6,639.55,641.7
2024-01-01,TR,OOL,TR,DOJI,SWR,TR,-0.264,,,642.2,646.9,638.0,638.3
2024-01-02,TR,OIM,BULL,NORMAL,SWR,TR,-0.537,,,641.35,648.0,633.85,639.2
2024-01-03,TR,OIM,BEAR,NORMAL,SWR,BULL,0.83,,,639.35,648.0,635.8,644.5
2024-01-04,TR,OIM,TR,DOJI,SWR,TR,0.14,,,642.5,646.4,638.65,643.6
2024-01-05,TR,OOH,BULL,NORMAL,WAR,BEAR,-0.857,,,645.0,651.75,637.75,641.45
2024-01-08,TR,OOL,TR,DOJI,SWR,BEAR,-1.892,,,640.0,645.0,625.05,627.9
2024-01-09,BEAR,OIM,BEAR,DOJI,SWR,BEAR,-0.8,,,632.0,634.35,624.5,625.95
2024-01-10,BEAR,OOL,TR,NORMAL,WBR,TR,-0.105,,,624.8,625.3,618.2,622.1
2024-01-11,TR,OAR,BEAR,NORMAL,SWR,BEAR,-0.697,,,626.0,627.15,618.5,621.25
2024-01-12,BEAR,OIM,TR,NORMAL,SWR,BULL,1.931,,,623.8,636.5,621.1,635.25
2024-01-15,BULL,OAR,BULL,DOJI,SAR,TR,-0.56,,,638.9,645.5,636.1,640.85
2024-01-16,TR,OIM,TR,DOJI,SWR,TR,-0.492,,,640.0,644.9,633.45,637.5
2024-01-17,TR,OBR,BULL,HUGE OPEN,SWR,BEAR,-1.27,,,624.0,636.8,623.0,626.45
2024-01-18,TR,OOL,TR,DOJI,SWR,BULL,0.776,,,625.2,633.45,619.05,628.5
2024-01-19,TR,OOH,TR,NORMAL,WAR,BEAR,-1.096,,,633.0,635.5,624.7,628.7
2024-01-20,TR,OIM,BEAR,NORMAL,SWR,TR,0.302,,,629.0,633.8,624.1,630.75
2024-01-23,TR,OOL,TR,HUGE OPEN,SWR,BEAR,-4.053,,,627.0,634.9,600.65,606.0
2024-01-24,BEAR,OOL,BULL,NORMAL,SWR,BULL,0.619,,,609.95,622.35,603.1,618.0
2024-01-25,TR,OOH,BEAR,NORMAL,SWR,BEAR,-0.938,,,618.5,623.8,606.25,615.0
2024-01-29,TR,OOH,TR,NORMAL,SWR,TR,0.549,,,619.0,629.5,615.6,624.2
2024-01-30,TR,OIM,BULL,NORMAL,SWR,TR,0.136,,,624.3,633.5,624.2,626.0
2024-01-31,TR,OOL,TR,NORMAL,WBR,BULL,2.264,,,626.4,643.2,622.0,641.55
2024-02-01,BULL,OOH,BEAR,NORMAL,SWR,BULL,1.76,,,642.75,652.95,633.25,648.5
2024-02-02,TR,OOH,BEAR,NORMAL,SWR,TR,0.023,,,650.35,660.55,646.7,648.0
2024-02-05,TR,OOL,TR,HUGE OPEN,WBR,BEAR,-1.505,,,648.95,654.8,638.75,642.5
2024-02-06,TR,OIM,TR,NORMAL,SWR,TR,0.426,,,644.45,655.0,637.7,654.7
2024-02-07,BULL,OAR,BULL,NORMAL,SAR,BULL,1.02,,,655.3,677.95,655.0,677.5
2024-02-08,BULL,OAR,BULL,NORMAL,SAR,BULL,2.28,,,680.4,718.9,678.5,699.55
2024-02-09,TR,OIM,TR,DOJI,SWR,BULL,2.774,,,703.65,728.35,694.2,725.45
2024-02-12,BULL,OOH,BEAR,NORMAL,SWR,BEAR,-0.845,,,726.0,726.0,704.5,707.0
2024-02-13,BEAR,OOL,BULL,DOJI,WBR,TR,0.26,,,708.55,718.0,702.15,710.65
2024-02-14,TR,OOL,BULL,NORMAL,SWR,BULL,4.83,,,706.0,748.5,705.55,743.0
2024-02-15,BULL,OOH,BEAR,NORMAL,WAR,BULL,1.966,,,747.7,764.0,741.65,760.3
2024-02-16,BULL,OOH,BEAR,DOJI,WAR,BEAR,-0.952,,,763.45,774.6,753.35,757.2
2024-02-19,TR,OOL,BEAR,DOJI,WBR,BULL,0.731,,,758.7,765.0,750.0,759.25
2024-02-20,TR,OIM,TR,NORMAL,SWR,TR,0.542,,,759.05,763.5,754.0,760.65
2024-02-21,TR,OOH,BULL,DOJI,WAR,BULL,0.875,,,760.65,777.5,759.6,771.1
2024-02-22,TR,OOH,BEAR,NORMAL,SWR,TR,-0.378,,,773.0,773.0,757.0,766.95
2024-02-23,TR,OIM,TR,DOJI,SWR,BEAR,-1.19,,,766.65,770.5,755.0,760.35
2024-02-26,TR,OBR,BULL,DOJI,SWR,BEAR,-0.81,,,754.95,766.35,752.7,758.4
2024-02-27,TR,OIM,TR,DOJI,SWR,BEAR,-1.405,,,758.9,762.35,742.2,749.5
2024-02-28,TR,OIM,BULL,NORMAL,SWR,BEAR,-1.614,,,749.85,756.75,741.0,742.5
2024-02-29,BEAR,OOL,TR,DOJI,SWR,TR,0.518,,,743.8,753.9,737.15,753.0
2024-03-01,BULL,OOH,BULL,NORMAL,WAR,BULL,1.745,,,752.0,772.0,751.95,769.95
2024-03-02,BULL,OOH,BULL,NORMAL,WAR,TR,-0.271,,,771.95,777.0,768.9,773.7
2024-03-04,TR,OIM,BEAR,NORMAL,SWR,TR,0.182,,,774.3,777.0,769.0,771.35
2024-03-05,TR,OOL,BULL,HUGE OPEN,WAR,BULL,0.616,,,769.5,786.95,769.1,784.1
2024-03-06,BULL,OOH,TR,NORMAL,SWR,TR,0.519,,,783.65,790.3,772.9,784.0
2024-03-07,TR,OOH,TR,DOJI,WAR,TR,-0.082,,,790.05,793.4,783.0,786.0
2024-03-11,TR,OIM,TR,DOJI,SWR,BEAR,-2.019,,,790.0,792.8,770.55,773.95
2024-03-12,BEAR,OBR,BULL,NORMAL,SWR,BEAR,-1.987,,,770.0,777.75,757.35,759.5
2024-03-13,BEAR,OOL,TR,NORMAL,WBR,BEAR,-1.285,,,758.65,763.7,743.0,747.4
2024-03-14,BEAR,OIM,TR,NORMAL,WBR,TR,-0.242,,,749.9,750.8,734.05,741.2
2024-03-15,TR,OIM,TR,NORMAL,SWR,BEAR,-1.315,,,739.25,746.55,723.0,732.1
2024-03-18,TR,OOL,BULL,NORMAL,SWR,TR,-0.171,,,727.1,737.9,722.1,732.45
2024-03-19,TR,OIM,TR,DOJI,SWR,BEAR,-0.787,,,730.0,734.35,721.15,722.55
