Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2022-12-15 00:00:00+05:30,TR,OIM,TR,BEAR,-1.075
2022-12-16 00:00:00+05:30,BEAR,OBR,BEAR,BEAR,-2.278
2022-12-19 00:00:00+05:30,TR,OOL,BEAR,BEAR,-0.639
2022-12-20 00:00:00+05:30,TR,OOL,TR,BULL,0.886
2022-12-21 00:00:00+05:30,TR,OOH,BULL,BEAR,-2.451
2022-12-22 00:00:00+05:30,TR,OIM,BEAR,BEAR,-2.475
2022-12-23 00:00:00+05:30,BEAR,OBR,BEAR,BEAR,-5.914
2022-12-26 00:00:00+05:30,BULL,OOL,BEAR,BULL,1.844
2022-12-27 00:00:00+05:30,BEAR,OOH,BULL,TR,-0.254
2022-12-28 00:00:00+05:30,TR,OOL,TR,BULL,2.723
2022-12-29 00:00:00+05:30,BEAR,OIM,BULL,BULL,2.108
2022-12-30 00:00:00+05:30,TR,OOH,BULL,BEAR,-2.451
2023-01-02 00:00:00+05:30,BEAR,OIM,BEAR,BULL,0.667
2023-01-03 00:00:00+05:30,BULL,OBR,TR,TR,-0.254
2023-01-04 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.305
2023-01-05 00:00:00+05:30,BEAR,OIM,BEAR,TR,-0.355
2023-01-06 00:00:00+05:30,BEAR,OIM,TR,TR,-0.09
2023-01-09 00:00:00+05:30,TR,OOH,BEAR,BEAR,-0.797
2023-01-10 00:00:00+05:30,BEAR,OOL,TR,BEAR,-1.888
