Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2016-05-06 00:00:00+05:30,TR,OOH,BULL,BULL,1.399
2016-05-09 00:00:00+05:30,BULL,OOH,BULL,BULL,0.68
2016-05-10 00:00:00+05:30,TR,OOH,TR,TR,0.0
2016-05-11 00:00:00+05:30,BULL,OOL,TR,BULL,2.041
2016-05-12 00:00:00+05:30,BULL,OOH,BULL,BULL,1.325
2016-05-13 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-0.654
2016-05-16 00:00:00+05:30,BULL,OOL,TR,BULL,1.299
2016-05-17 00:00:00+05:30,TR,OOH,TR,BULL,1.299
2016-05-18 00:00:00+05:30,BULL,OOL,TR,TR,0.0
2016-05-19 00:00:00+05:30,TR,OIM,TR,BEAR,-0.645
2016-05-20 00:00:00+05:30,BEAR,OIM,BEAR,BULL,1.299
2016-05-23 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.29
2016-05-24 00:00:00+05:30,TR,OIM,TR,BEAR,-1.299
2016-05-25 00:00:00+05:30,BEAR,OOH,TR,BEAR,-2.013
2016-05-26 00:00:00+05:30,BULL,OIM,TR,BEAR,-0.667
2016-05-27 00:00:00+05:30,BULL,OOH,BULL,BULL,2.667
2016-05-30 00:00:00+05:30,BEAR,OOH,TR,BEAR,-0.649
2016-05-31 00:00:00+05:30,TR,OOH,BEAR,BEAR,-0.654
2016-06-01 00:00:00+05:30,TR,OOL,BEAR,BULL,0.662
2016-06-02 00:00:00+05:30,BULL,OIM,BULL,BULL,4.575
2016-06-03 00:00:00+05:30,TR,OOH,BULL,BEAR,-1.863
2016-06-06 00:00:00+05:30,TR,OOL,BEAR,BEAR,-0.637
2016-06-07 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.282
2016-06-08 00:00:00+05:30,BULL,OOL,BEAR,TR,0.0
2016-06-09 00:00:00+05:30,TR,OIM,BULL,BEAR,-0.645
2016-06-10 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.299
2016-06-13 00:00:00+05:30,BEAR,OBR,BEAR,TR,0.0
2016-06-14 00:00:00+05:30,TR,OIM,TR,TR,0.0
2016-06-15 00:00:00+05:30,BULL,OIM,TR,BULL,2.0
2016-06-16 00:00:00+05:30,BEAR,OOH,BULL,TR,0.0
2016-06-17 00:00:00+05:30,TR,OIM,TR,BEAR,-1.316
2016-06-20 00:00:00+05:30,TR,OOL,TR,BULL,0.667
2016-06-21 00:00:00+05:30,TR,OIM,TR,BULL,1.333
2016-06-22 00:00:00+05:30,TR,OIM,TR,TR,0.0
2016-06-23 00:00:00+05:30,TR,OOL,TR,BULL,1.316
2016-06-24 00:00:00+05:30,TR,OOL,TR,BULL,1.333
2016-06-27 00:00:00+05:30,BULL,OOH,TR,BULL,1.316
2016-06-28 00:00:00+05:30,TR,OOH,BULL,TR,0.0
2016-06-29 00:00:00+05:30,BULL,OOH,TR,TR,0.0
2016-06-30 00:00:00+05:30,TR,OOL,TR,BULL,3.896
2016-07-01 00:00:00+05:30,TR,OAR,BULL,BULL,1.863
2016-07-04 00:00:00+05:30,TR,OOH,TR,TR,0.0
2016-07-05 00:00:00+05:30,TR,OIM,TR,TR,0.0
2016-07-07 00:00:00+05:30,BULL,OIM,TR,BEAR,-1.22
2016-07-08 00:00:00+05:30,TR,OOL,BEAR,BULL,0.613
2016-07-11 00:00:00+05:30,BULL,OOH,BULL,BULL,3.614
2016-07-12 00:00:00+05:30,BEAR,OOH,BULL,TR,0.0
2016-07-13 00:00:00+05:30,BEAR,OIM,BEAR,TR,0.0
2016-07-14 00:00:00+05:30,TR,OIM,TR,BULL,1.163
2016-07-15 00:00:00+05:30,TR,OOH,BULL,TR,0.0
2016-07-18 00:00:00+05:30,TR,OOH,TR,TR,0.0
2016-07-19 00:00:00+05:30,TR,OOH,TR,BEAR,-1.705
2016-07-20 00:00:00+05:30,TR,OIM,TR,TR,-0.575
2016-07-21 00:00:00+05:30,TR,OIM,TR,TR,0.0
2016-07-22 00:00:00+05:30,TR,OIM,TR,BULL,1.724
2016-07-25 00:00:00+05:30,TR,OOH,TR,TR,0.559
2016-07-26 00:00:00+05:30,BEAR,OAR,BULL,BULL,8.287
2016-07-27 00:00:00+05:30,BEAR,OOH,BULL,BULL,2.083
2016-07-28 00:00:00+05:30,BULL,OIM,TR,BULL,4.04
2016-07-29 00:00:00+05:30,TR,OOH,BULL,BULL,0.971
2016-08-01 00:00:00+05:30,BULL,OIM,TR,BULL,0.901
2016-08-02 00:00:00+05:30,BULL,OOH,BULL,BEAR,-5.217
2016-08-03 00:00:00+05:30,BEAR,OOL,TR,BEAR,-5.66
2016-08-04 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-1.0
2016-08-05 00:00:00+05:30,BEAR,OOH,TR,TR,0.0
2016-08-08 00:00:00+05:30,BEAR,OAR,TR,BULL,1.0
